7800	500	543	583.5	599	630	766.5	864	933.5	950.5	1021	1330	1680	2105	2905	3850	5065	6125	6785	6640	6200	5640	5075	4675	3990	3605	3440	3540	3610	3370	2750	1985	1245	725.5	382	199.5	120.2	50.2	25.5	10.735	4.275	1.894201	1.421867	1.303848	1.110667	0.979283	0.859997	0.804886	0.673831	0.600952	0.624775	0.451687	0.456198	0.306224	0.141222	0.085774	0.037965	0.010324	0.013746	0	0	0.003439	0.003444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8400	407.5	435.5	482.5	555	621.5	750	842.5	937	1015	1016	1270	1605	2115	2875	3830	5030	6070	6690	6695	6180	5555	5150	4660	4015	3570	3490	3595	3625	3395	2880	2130	1415	825.5	483.5	250	129	64.55	32.1	7.93	4.19	1.9543	1.599618	1.260914	1.055797	0.953952	0.88928	0.8371	0.851428	0.807978	0.738369	0.598876	0.624704	0.337026	0.24	0.114333	0.045308	0.048653	0.020821	0.010447	0.003474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9000	1175	1285	1205	1051.5	797	664	677	908.5	1050	1275	1395	1660	2090	2750	3605	4695	5785	6390	6445	6120	5660	5155	4865	4155	3725	3540	3575	3690	3470	2820	2175	1440	866.5	491.5	269	136.5	63.5	26.4	9.2	1.43	2.455942	1.862949	1.680754	1.373713	1.183499	0.96036	0.931928	0.797392	0.820725	0.778005	0.596738	0.619493	0.375719	0.266127	0.123706	0.060443	0.031907	0.02124	0.010657	0.003544	0.007085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9600	1200	1635	1565	1240	1042.5	765.5	765	960.5	1150	1385	1625	1805	2220	2695	3570	4645	5575	6150	6345	5980	5495	5120	4715	4090	3740	3510	3630	3610	3440	2885	2085	1385	855.5	476.5	259	139	68.3	27.7	11.385	7.745	2.193097	1.812311	1.459542	1.145867	1.09379	0.927546	0.920518	0.820071	0.783751	0.710679	0.734711	0.617761	0.337046	0.253928	0.076226	0.066223	0.027803	0.010411	0.017412	0.013896	0	0.003478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10200	791	951.5	949.5	1026	918	943.5	1205	1620	2120	2470	2700	2760	3060	3460	4040	4695	5660	6005	5970	5700	5305	4965	4585	4100	3560	3370	3500	3550	3430	2795	2125	1410	873	489.5	279	126	65.5	36.35	22.75	9.225	2.40283	2.065441	1.762348	1.46895	1.254699	1.116201	1.073585	0.925474	0.884335	0.873422	0.813349	0.722687	0.56708	0.344165	0.243859	0.145763	0.095714	0.109733	0.024865	0.017717	0.031879	0.024833	0.010648	0.03195	0.003542	0.003545	0	0	0.003549	0.003542	0.003547	0	0	0	0	0	0	0	0.003546	0	0	0.003548
10800	489	523	673	817.5	924.5	1155	1525	2195	3040	3485	3890	3830	3740	3805	4195	4655	5270	5655	5805	5490	5200	4940	4575	4125	3495	3340	3290	3380	3265	2835	2180	1510	884	481.5	270	140	70	32.95	14.05	7.075	2.611009	2.282299	1.904476	1.64904	1.4757	1.272117	1.197598	1.181762	1.117802	1.053766	0.887938	0.954091	0.694674	0.567696	0.417036	0.216867	0.163069	0.138051	0.099461	0.056696	0.060217	0.031928	0.024846	0.0142	0.014169	0.00709	0.0071	0	0.003549	0	0	0	0.003547	0	0	0.003546	0.003546	0.003547	0	0.00709	0.003546	0.003548
11400	410	738	1197.5	1630	1760	2030	2100	2265	2885	3395	3930	4035	3995	4015	4305	4770	4975	5610	5795	5555	5220	4990	4655	3970	3495	3200	3140	3265	3140	2750	2065	1455	850.5	491	272.5	145	72.65	27.45	10.85	8.37	2.518698	2.069565	1.96295	1.517289	1.323406	1.185805	0.954174	0.902186	0.96661	1.039797	1.026809	1.089125	0.729882	0.509363	0.234439	0.112636	0.087744	0.031542	0.007034	0.010525	0.007014	0	0	0	0.003507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12000	478	636.5	1135	1405	1755	2020	2010	2220	2810	3115	3525	3640	3675	3900	4145	4575	5150	5615	5680	5510	5140	4900	4645	4060	3465	3185	3170	3335	3185	2845	2115	1460	884	505	265	119.5	69.9	34.45	16.4	4.95	2.448526	2.150977	1.85555	1.515914	1.37541	1.127495	1.059394	0.916861	0.925441	0.960841	0.749825	0.837881	0.529856	0.293887	0.185638	0.1221	0.032228	0.042907	0.007176	0.010738	0.007156	0.007167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12600	1040	1555	2015	2570	2785	2745	2740	2685	3080	3500	3710	3940	4130	4295	4665	5195	5630	5915	5770	5500	5225	4970	4545	3910	3290	2905	2940	2895	2755	2455	1840	1270	759	431.5	245	138	59.05	27.75	13.565	4.945	2.363721	2.186036	1.691073	1.504072	1.16544	1.038114	1.179732	1.106871	1.365242	1.48852	1.6407	1.915059	1.456504	0.890459	0.409915	0.177737	0.095702	0.024775	0.035517	0.017715	0.003542	0	0.003549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13200	1290	1945	2490	2980	2975	2980	2565	2665	3070	3340	3550	3730	3895	4135	4630	5110	5590	5900	5745	5515	5165	4825	4560	3885	3300	2905	2940	2930	2815	2415	1810	1260	733.5	437.5	240.5	128	53.5	25.6	8.955	6.99	2.197157	1.907526	1.656782	1.331905	1.189217	1.083989	1.010231	1.018412	1.330746	1.547333	1.7124	1.755166	1.494749	0.811412	0.374377	0.165423	0.049133	0.028035	0.024616	0.010524	0.003507	0	0	0	0	0	0	0.003508	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13800	1545	1840	2260	2535	2800	2535	2445	2370	2780	3070	3440	3735	3900	4170	4405	4975	5535	5760	5850	5535	5180	5010	4490	4090	3395	3010	3035	3035	2970	2500	1955	1310	800.5	456.5	258	116	72.85	28.4	12.95	6.35	2.529707	1.994228	1.819094	1.458273	1.350863	1.091334	1.254215	1.163895	1.47145	1.736136	1.743806	1.975707	1.424707	0.855041	0.427613	0.195525	0.092164	0.049554	0.01776	0.007087	0.007084	0	0.007099	0	0	0.003545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14400	1885	2245	2520	3020	2870	2860	2935	3235	3465	4030	4435	4790	4850	5100	5230	5565	5925	5995	5795	5530	5315	4925	4460	3825	3260	2920	2825	2905	2810	2440	1790	1230	754.5	419	242	129	62.6	30.2	13.2	11.175	2.331969	1.979873	1.712389	1.422866	1.414923	1.190465	1.087621	1.153139	1.428906	1.778445	2.066855	2.281696	1.867585	1.163628	0.632542	0.270161	0.124058	0.049551	0.024862	0.014172	0.003542	0.007094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15000	1595	1695	2365	2610	2840	3010	3240	3575	4395	5180	5835	6150	6465	6180	6075	5950	6170	5995	5800	5445	5195	4865	4380	3665	3145	2780	2620	2735	2575	2225	1680	1115	669	396.5	221.5	132	69.15	29.15	15.65	8.47	2.406039	1.944314	1.708824	1.465224	1.343633	1.091251	1.094698	1.106863	1.520855	1.82086	2.365147	2.505932	2.367244	1.341	0.80569	0.302151	0.106335	0.070786	0.035517	0.024801	0.003542	0	0.003549	0.00355	0	0	0	0	0	0.003541	0	0	0	0	0	0.003545	0	0	0	0	0	0
15600	646.5	962.5	1555	2230	2595	2795	3075	3225	3860	4315	4815	5160	5525	5630	5895	6140	6285	6105	5890	5370	5110	4750	4150	3640	3040	2640	2590	2505	2375	2040	1505	1040	612	352.5	221.5	112.25	60.95	27.65	15.65	9.175	2.296297	1.82982	1.536115	1.278166	1.141747	0.948039	0.997158	0.945736	1.424502	1.702265	2.002422	2.198249	1.843985	1.225181	0.67072	0.302795	0.108299	0.036047	0.026307	0.009841	0.009838	0	0.003286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16200	499	821.5	1230	1615	2015	2160	2565	2910	3680	4225	4625	5320	5590	5940	6495	6770	6720	6355	6015	5585	5175	4685	4190	3485	2750	2320	2245	2215	2105	1750	1315	832	517	319	200.5	113.5	54.75	31.8	12.6	5.65	2.275915	1.886398	1.697556	1.317052	1.206138	1.021905	1.042252	1.050478	1.152748	1.431089	1.580812	1.79326	1.580883	0.859514	0.421279	0.228979	0.085194	0.037431	0.017073	0.010219	0.00681	0.00341	0.003412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16800	408.5	629	976	1425	1825	2120	2520	2875	3435	4125	4630	5265	5570	6225	6630	7095	7090	6730	6235	5630	5345	4825	4300	3465	2835	2390	2235	2200	2005	1705	1280	837	508	349.5	192	106	51.5	27.6	10.165	8.415	2.311663	1.935729	1.631233	1.312675	1.276639	1.066199	1.093618	0.950098	1.304684	1.379742	1.613364	1.734614	1.324433	0.823071	0.435651	0.172535	0.127309	0.054972	0.027582	0.013757	0.010314	0.003443	0.00689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17400	432	738.5	761.5	1120	1525	1975	2260	2465	3290	3765	4450	4955	5535	6125	6705	7065	7310	6900	6285	5790	5195	4800	4145	3465	2740	2295	2205	2130	2025	1675	1240	797.5	511.5	314	199.5	97.25	58.75	24.95	14.5	8.435	2.589127	1.864884	1.735744	1.39383	1.171885	1.135768	1.099151	0.994163	1.305141	1.483265	1.625257	1.618044	1.362481	0.731345	0.415234	0.205187	0.094991	0.051074	0.036609	0.014608	0	0.010968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18000	543.5	728	1009.5	1080.5	1500	1770	2040	2540	3310	3850	4375	4940	5580	6350	6995	7365	7745	7375	6635	6020	5350	4825	4205	3420	2715	2300	2200	2130	1975	1655	1210	812.5	470.5	324.5	184	105.4	59.4	29.85	17.7	12.665	2.236237	1.883902	1.720836	1.326336	1.235077	1.11087	1.031677	0.991521	1.225671	1.441468	1.289265	1.585973	1.166146	0.723174	0.401333	0.169078	0.123864	0.051534	0.024133	0.017196	0.010314	0	0	0	0.003438	0.003441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18600	548	679	843.5	1240	1535	1875	2165	2625	3380	3960	4515	5130	5730	6445	7225	7695	7955	7730	6930	6135	5455	4825	4275	3405	2730	2345	2195	2140	1950	1585	1205	819.5	493	339	192	99.5	62.45	27.1	9.06	9.11	2.296334	1.979566	1.879074	1.412055	1.289981	1.137142	1.062657	1.241923	1.400394	1.672115	1.601387	1.928998	1.523599	0.943527	0.445184	0.227469	0.131127	0.046004	0.03196	0.021255	0.010624	0.007093	0	0.003549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19200	540.5	678	944.5	1090	1450	1810	2255	2850	3725	4585	5355	5940	6495	7085	7535	8045	8225	7800	6945	6245	5460	4865	4075	3435	2775	2360	2245	2120	1930	1560	1145	736	483.5	300.5	187.5	117	55	29.45	14.2	9.805	2.354	2.252066	1.739819	1.534532	1.312674	1.163966	1.062659	1.096606	1.530015	1.713458	1.684796	1.859418	1.561927	0.872297	0.486718	0.290139	0.119338	0.057776	0.036236	0.021689	0.01084	0.003619	0.003621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19800	746.5	1042.5	1195	1285	1700	1865	2315	3065	3665	4425	5030	5695	6295	6970	7525	8025	8170	7755	6900	6175	5450	4780	4195	3435	2725	2375	2205	2025	1945	1550	1140	762	500	305.5	194.5	106	53.3	27.45	13.3	8.45	2.369818	1.97363	1.827759	1.418884	1.363095	0.987067	1.035126	1.112448	1.383614	1.482667	1.699501	1.914243	1.455116	0.802386	0.43564	0.200136	0.096339	0.037792	0.034477	0.013757	0.013752	0.003443	0.003445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20400	1250	1700	1605	1695	1945	2170	2235	2655	3110	3605	4135	4810	5460	6360	7270	7960	8250	7860	7030	6185	5420	4725	4075	3295	2680	2345	2160	2115	1900	1445	1075	703	465	284	185.5	103.35	48.75	28.85	16.35	9.85	2.331505	2.071878	1.903854	1.404933	1.300615	1.055618	1.161787	1.160026	1.481665	1.456408	1.647474	1.384404	1.06293	0.670371	0.402767	0.120837	0.109858	0.063695	0.042612	0.053135	0.028328	0.021278	0.007097	0.003549	0.003541	0.003544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21000	979.5	1236	1730	1905	2120	2285	2530	2815	3325	3810	4180	4915	5565	6565	7240	8075	8215	7830	6990	6095	5390	4685	3990	3285	2650	2345	2150	2010	1815	1415	1010	647	437	291.5	173.5	98.7	59.4	33.7	12.55	6.34	2.558939	2.100905	1.890872	1.540019	1.453257	1.034905	1.062594	1.084935	1.306985	1.306534	1.228765	1.287458	1.038599	0.702423	0.342908	0.198605	0.128548	0.065915	0.062664	0.038201	0.017358	0.006954	0.010436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21600	912	1545	1775	2150	2410	2660	2885	3205	3730	4205	4800	5315	5950	6685	7400	8180	8240	7965	7050	6175	5330	4705	3975	3320	2735	2375	2200	2070	1840	1425	1030	683.5	425.5	268.5	159	106.5	52.55	27.7	10.59	4.26	2.514073	2.100979	1.883974	1.647359	1.537153	1.267629	1.198065	1.102417	1.338233	1.313511	1.364568	1.290992	0.969161	0.62942	0.339457	0.202097	0.097283	0.117957	0.076592	0.031257	0.02083	0.013908	0.006958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22200	1255	1705	1900	2285	2625	2675	2835	3075	3705	4025	4485	5040	5600	6230	7080	7650	7970	7625	6750	6015	5330	4715	3960	3260	2700	2300	2130	2025	1810	1440	1080	691.5	449	285	194.5	104.5	56.65	27.2	13.065	5.67	2.617273	2.199868	1.886139	1.563819	1.464562	1.158374	1.218488	1.088884	1.400366	1.25141	1.292446	1.20293	0.85745	0.599447	0.374512	0.16349	0.116949	0.106161	0.071022	0.049594	0.035411	0.007093	0.014194	0.003549	0.003541	0.003544	0	0	0.003548	0	0	0	0	0	0	0	0	0	0	0	0	0
22800	1040.5	1510	1705	2155	2300	2380	2775	2990	3645	3895	4545	5035	5645	6265	6905	7555	7730	7350	6800	5890	5195	4480	3955	3140	2590	2260	2085	2040	1780	1430	1035	684.5	432.5	279.5	178.5	106.75	53.5	27.6	12.9	6.345	2.706646	2.339021	2.036967	1.628132	1.55261	1.348274	1.283098	1.183713	1.378409	1.266111	1.231851	1.19478	0.932785	0.582718	0.360519	0.184957	0.12295	0.101105	0.0616	0.032532	0.025293	0.003619	0.003621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23400	1020.5	1385	1820	2320	2415	2555	2630	3145	3540	4195	4630	5195	5800	6615	7205	7905	8010	7630	6845	6075	5080	4580	3950	3185	2605	2175	2105	2060	1740	1445	1065	693.5	458.5	279.5	189.5	110	60.35	26.9	15.75	6.385	2.587839	2.174544	1.955365	1.695112	1.541776	1.185473	1.227453	1.296528	1.337468	1.232006	1.191748	1.120533	0.87	0.537315	0.342815	0.151313	0.11579	0.087591	0.063286	0.035073	0.028048	0.021068	0.003513	0.003514	0	0.003509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24000	1480	1535	2365	2650	2690	2875	2915	3140	3625	4370	4795	5510	6155	6920	7745	8420	8585	8440	7340	6415	5480	4755	3930	3265	2675	2325	2125	2030	1775	1490	1070	705.5	459	291	167	104.5	57.25	29.3	15.2	8.46	2.758448	2.366972	2.102877	1.641529	1.61071	1.271769	1.321249	1.113826	1.329679	1.311544	1.189511	1.256351	0.910625	0.588823	0.363923	0.238133	0.127584	0.099087	0.085229	0.046053	0.042494	0.003547	0.007097	0.003549	0.003541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24600	1079.5	1640	2000	2370	2405	2635	2935	3015	3595	4325	5050	5490	6285	7105	7925	8600	8660	8305	7405	6525	5535	4745	4010	3210	2635	2290	2160	2050	1790	1500	1080	729.5	490.5	296	168.5	118.5	55.4	31.25	14	4.98	2.829224	2.596681	2.218351	1.851593	1.767266	1.283302	1.37717	1.216479	1.356856	1.32392	1.315277	1.078648	0.889464	0.532085	0.407416	0.224866	0.141041	0.079445	0.05798	0.046994	0.028909	0.003619	0.007242	0.003622	0.003614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25200	1165	1630	2090	2450	2460	2725	2825	3060	3730	4235	4875	5625	6340	7095	7785	8365	8585	8185	7455	6285	5490	4705	3965	3255	2625	2220	2055	1990	1775	1455	1070	689	481	299	188	99.15	55.2	24.85	12.19	7.76	3.01062	2.382309	2.061011	1.821059	1.510127	1.424067	1.304696	1.053501	1.334058	1.204088	1.033622	1.208707	0.901634	0.537352	0.4233	0.218187	0.10527	0.115628	0.04571	0.049106	0.024544	0.017558	0.003513	0.003514	0	0.003509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25800	1760	1830	2290	2615	2785	2710	2920	3110	3830	4225	4910	5540	6370	6950	7655	8345	8400	8135	7355	6220	5320	4540	3845	3190	2640	2310	2100	2020	1755	1490	1070	697.5	477.5	291.5	176	104.5	55.4	29	11.905	10.535	2.896836	2.416068	2.048819	1.85071	1.681013	1.36695	1.420501	1.204185	1.246694	1.149848	1.115474	1.017415	1.002166	0.652114	0.371177	0.16874	0.128876	0.082217	0.07533	0.042941	0.032194	0.01433	0.014338	0.010755	0	0.00716	0	0.003579	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26400	1200	2310	2450	3115	2955	3085	3240	3200	3810	4315	4885	5735	6420	7205	7670	8320	8625	8105	7210	6345	5390	4580	3825	3160	2635	2335	2090	1970	1750	1345	1035	694	465	300	174	91.8	56.8	29.2	14.8	7.02	2.779643	2.441633	2.198809	1.793347	1.678435	1.434742	1.261045	1.213479	1.297866	1.230249	1.122059	1.11756	0.977958	0.581735	0.441659	0.181268	0.173658	0.120321	0.08523	0.063766	0.042495	0.02128	0.007097	0.003549	0.003541	0	0	0.003543	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27000	1710	2015	2415	2620	2820	2730	2985	3255	3870	4370	5085	5825	6460	7180	7815	8240	8660	8040	7215	6140	5365	4640	4050	3280	2680	2285	2045	1930	1680	1355	997.5	702.5	477	307	163	106.95	52.9	25.6	11.1	10.485	2.707884	2.351976	2.228858	1.778972	1.635065	1.406628	1.330102	1.231567	1.348711	1.161086	1.030447	1.134045	0.917108	0.54947	0.36026	0.247408	0.17373	0.111024	0.055706	0.031258	0.017359	0.020863	0.020874	0	0.003472	0	0.003479	0	0	0.003471	0	0	0	0	0	0	0	0	0	0	0	0
27600	884	1435	2060	2405	2620	2865	2790	3070	3660	4215	4840	5580	6215	6795	7415	7910	8120	7845	7010	6045	5210	4585	3845	3195	2645	2200	2085	1930	1650	1365	989	666	426.5	296	186	108	52.5	28.55	11.645	9.095	3.048915	2.38925	2.293046	1.71613	1.820546	1.525725	1.444927	1.35646	1.253473	1.172538	1.156625	1.212182	0.873532	0.667273	0.395298	0.249849	0.143864	0.115623	0.077352	0.091193	0.014024	0.007023	0.02108	0.010542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
