11400	114.8	192	420	611.5	771	804	884	929	1200	1345	1685	2115	2770	3510	4290	4800	4745	4140	3490	2890	2335	1895	1745	1815	1940	1900	1640	1280	986.5	746.5	532.5	338	165.5	72.25	29.45	25.4	11.835	6.6	5.185	6.295	3.219073	2.676468	2.456332	1.813919	1.74112	1.46623	1.14785	1.077702	0.87464	0.735158	0.465984	0.452701	0.261116	0.22201	0.181906	0.089699	0.057243	0.007145	0.00717	0	0.00715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12600	1470	2210	2520	2685	2495	2260	1990	1720	1510	1605	1670	1860	2350	3030	4010	5140	6245	6545	5650	4705	3935	3060	2470	2160	2245	2140	1915	1575	1155	869.5	615.5	348	196	84.9	38.95	21.25	10.92	10.935	9.68	2.825	3.427656	2.933003	2.671366	2.169277	1.978197	1.49682	1.40906	1.137374	1.112792	0.818564	0.62542	0.48953	0.382173	0.277288	0.216766	0.144197	0.042083	0.042021	0.01757	0.003505	0.003504	0.007019	0	0.003512	0.003504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13200	761.5	1190	1500	1520	1590	1410	1310	1185	1185	1385	1540	1850	2325	3025	3740	4645	5385	5580	4675	3905	3145	2495	2065	1915	1970	2065	1815	1565	1115	866.5	606	381.5	192.5	80.1	36.45	16.7	7.835	4.895	5.05	7.69	3.359551	2.709289	2.530367	2.026984	1.885513	1.502999	1.325855	1.105323	0.966763	0.748204	0.591466	0.519613	0.392321	0.316282	0.180025	0.121891	0.083342	0.04161	0.017398	0.024298	0.017349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13800	576	691.5	858	1138.5	1215	1440	1215	1365	1580	1660	1790	2135	2665	3320	4040	4580	4820	4440	3785	3105	2485	2010	1750	1720	1890	1955	1760	1420	1120	853.5	577	377	190.5	92.65	33.7	23.6	15.05	9.555	6.265	4.89	3.21918	2.909769	2.732536	2.081265	1.885077	1.419787	1.462574	1.192697	0.996052	0.831541	0.580708	0.553319	0.482902	0.354512	0.242549	0.165053	0.089444	0.057161	0.02151	0.021458	0.0143	0.010741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14400	546.5	652.5	974.5	1175	1400	1585	1495	1445	1490	1630	1745	2035	2515	3230	4040	4690	4615	4180	3600	2975	2420	1925	1765	1765	1935	2015	1685	1360	1070	768.5	595.5	369	182.5	82.75	37.25	15.95	14.8	7.665	4.07	7.7	3.345601	2.859333	2.417626	2.049849	1.933876	1.409117	1.313408	1.266115	1.077976	0.812619	0.652967	0.512211	0.435574	0.329693	0.247184	0.184714	0.085007	0.060125	0.039041	0.028324	0.014157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15600	425	515	763.5	1160	1370	1835	2125	2630	3460	3915	4650	5210	5805	6175	6175	6055	5360	4620	3800	3115	2590	2035	1760	1855	2020	2075	1850	1385	1050	812.5	597	356.5	183.5	81.85	31	27.2	11.95	9.76	10.87	4.98	3.398254	2.929511	2.664463	2.251503	1.993724	1.434474	1.441647	1.176967	1.217003	0.932471	0.753663	0.70775	0.43445	0.456849	0.269396	0.19043	0.131457	0.076571	0.025613	0.0146	0.010946	0.014617	0	0.003657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16200	734	937	1060.5	1330	1560	1760	1920	2375	2980	3475	3995	4530	5000	5500	5765	5550	5050	4525	3895	3475	2955	2350	2060	1955	2070	2070	1985	1660	1295	931	700	482.5	255.5	122.5	60.75	22.5	21.75	14.64	8.8	6.315	3.73401	3.203919	3.25635	2.624578	2.215158	1.969425	1.605075	1.504073	1.427374	1.174484	1.068128	0.816519	0.640874	0.594295	0.383434	0.267292	0.188928	0.077482	0.06085	0.026978	0.006742	0.010128	0.003378	0	0	0	0	0.003373	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16800	1365	1600	1880	1905	2000	2215	2550	2810	3435	3955	4530	4925	5310	5460	5690	5735	5500	5075	4530	3965	3400	2810	2370	2250	2135	2195	2100	1745	1380	1035	779.5	519.5	306	147.5	72.9	38	19.65	11.73	8.575	7	4.088029	3.798758	3.620999	2.920795	2.645082	1.959858	1.963192	1.771496	1.651962	1.291025	1.110478	0.852414	0.753952	0.607326	0.465075	0.327135	0.147314	0.112074	0.080835	0.056096	0.017523	0.01053	0	0.003512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18000	1630	2345	2520	2805	2600	2515	2660	2705	3330	3780	4235	4905	5195	5600	5900	6165	6300	5905	5340	4655	3890	3175	2675	2285	2260	2280	2230	1885	1470	1075	796	543	298	140.5	69.55	33.15	22.65	12.3	6.67	9.095	4.203187	3.9781	3.315111	2.707645	2.655633	2.124617	1.959665	1.757389	1.557447	1.280514	0.959358	0.891151	0.774984	0.624872	0.451083	0.323614	0.178879	0.12258	0.052718	0.028048	0.003505	0.02106	0.007024	0.003512	0.003505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18600	1820	2330	2435	2430	2135	1810	1910	1995	2740	3250	3965	4550	5115	5400	5855	6075	6105	5895	5190	4425	3705	3165	2520	2230	2170	2160	2035	1800	1405	1018	777.5	537.5	282	136	58.95	34.75	18	13.05	7.465	4.94	4.528409	3.789344	3.728189	3.085865	2.811196	2.430123	2.186919	1.931965	1.663476	1.413467	1.200492	0.945196	0.763916	0.583986	0.515912	0.35179	0.191018	0.100571	0.083522	0.038188	0.024292	0	0.003477	0	0	0.003473	0.003478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19200	561.5	716.5	670.5	690	789	953	1100	1585	2320	3065	3825	4640	5190	5720	5915	6295	6280	5905	5210	4500	3800	3100	2630	2305	2255	2140	2020	1750	1365	1035	771	503.5	266.5	152	67.5	28.45	17.8	11.9	9.79	7.7	4.50077	4.071469	3.717759	3.12393	2.996291	2.322511	2.343135	1.872687	1.840227	1.472366	1.026511	1.049834	0.89934	0.663939	0.567851	0.386622	0.197965	0.135251	0.069602	0.034716	0.024292	0.010427	0	0.006956	0	0	0.003478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19800	649.5	812.5	660.5	988	912	975	1230	1580	2360	3050	3765	4500	5145	5575	5790	6225	6310	6190	5600	4770	3970	3250	2660	2425	2270	2195	2050	1730	1395	1040	781	501.5	291	132.5	63.65	38.85	22.2	15.55	10.65	6.33	4.751137	4.223563	4.131695	3.532263	3.216623	2.671888	2.42845	2.209693	1.721036	1.502709	1.344432	1.128365	0.944483	0.791503	0.613599	0.505997	0.25406	0.178653	0.078883	0.053652	0.035755	0.014324	0.010749	0.003583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20400	505.5	974	901	908.5	992	1043	1170	1585	2340	3105	3850	4615	5100	5650	5955	6175	6370	6085	5570	4655	3885	3070	2620	2385	2250	2215	2025	1745	1355	998	756	529.5	270.5	133.5	56.8	32.55	16.5	13.7	5.93	9.065	5.278482	4.657477	4.29642	3.380574	3.148911	2.854159	2.351111	2.134291	1.96192	1.611399	1.49784	1.230954	1.00944	0.79779	0.794666	0.440551	0.333006	0.191021	0.110044	0.049576	0.028318	0.021271	0.014188	0.017738	0	0.003543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21000	582.5	918.5	1102.5	1185	1218.5	1175	1265	1715	2270	2955	3810	4500	5225	5570	6030	6295	6560	6235	5630	4735	3905	3200	2700	2410	2255	2240	2095	1695	1445	1060	772	509.5	296	132	65.9	37.55	24.2	12.8	12.45	4.31	5.505498	4.688738	4.158951	3.738406	3.198845	2.692663	2.59076	2.264598	2.05799	1.616434	1.32838	1.236376	0.911773	0.891697	0.720355	0.471365	0.319185	0.182124	0.087866	0.052591	0.038552	0.01404	0.014048	0.003512	0	0	0.003512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21600	587	787.5	1081.5	1225	1185	1195	1345	1625	2325	3005	4025	4965	5865	6540	7115	7715	7985	7995	7760	6795	5570	4410	3520	3100	2825	2640	2375	2010	1575	1200	862	533.5	316	150	72.2	38.85	17.35	19.7	13.15	7.765	5.469041	4.907683	4.400336	3.778027	3.513368	3.166324	2.756404	2.245979	2.09682	1.579867	1.308453	1.287092	1.045249	0.924709	0.786041	0.428447	0.291757	0.156069	0.10093	0.027775	0.034705	0.017379	0.003478	0.003478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22200	320	397.5	572	761.5	852	970.5	1115	1390	2145	2990	4005	4935	5810	6735	7295	7945	8230	8200	7760	6980	5905	4620	3745	3055	2860	2675	2445	2110	1645	1220	881.5	537	305.5	153.5	63	37.5	18.185	16.4	10.3	5.645	5.579657	4.768352	4.323741	3.625793	3.611149	2.954537	2.593238	2.350602	2.141872	1.694197	1.430249	1.332434	1.038302	0.942089	0.685621	0.505079	0.357749	0.152601	0.125292	0.065965	0.031235	0.010427	0.013911	0	0.003471	0	0.003478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22800	604	706.5	980.5	941	1235	1325	1545	1910	2640	3440	4490	5470	6275	6895	7565	7930	8035	7900	7145	6175	4990	3940	3245	2820	2645	2445	2175	1840	1440	1110	823	556	326.5	160.5	71.8	33.65	17.8	12.005	12.65	4.99	5.749848	4.999248	4.800976	4.029465	3.653142	2.992029	2.785811	2.515521	2.139121	1.792202	1.666108	1.419498	1.120443	0.951599	0.710003	0.590955	0.404887	0.241854	0.086938	0.057817	0.021673	0.018088	0.00362	0	0	0.003615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23400	369.5	581	746.5	1105	1165	1315	1610	1895	2810	3870	5235	6645	8015	8925	9495	9520	9205	9085	8195	7000	5770	4510	3520	3090	2700	2475	2230	1885	1505	1145	834	544.5	328.5	169.5	73	34.75	28.3	17.05	7.725	10.505	6.019272	5.041429	5.053002	4.1536	3.861541	3.226151	2.822192	2.525713	2.25898	1.59735	1.576011	1.384008	1.112214	0.975129	0.812368	0.532953	0.340109	0.169805	0.14555	0.060202	0.02478	0.021272	0.007095	0.010643	0.010621	0	0.003548	0	0.003547	0	0	0	0	0	0	0	0	0	0.003544	0	0	0
24000	440	538	708	881	1000	1235	1495	2045	3085	4220	5825	6970	7945	9150	10500	11900	12700	12850	12350	10880	9170	7180	5585	4560	3575	2835	2335	1945	1495	1110	815	510	307	149.5	60.45	37.3	16.6	16	15.1	14.05	6.226122	5.318452	4.906778	4.277551	3.940136	3.315979	3.1905	2.651842	2.413926	1.824098	1.631373	1.498617	1.298767	1.074524	0.884795	0.567049	0.404382	0.196534	0.121919	0.089427	0.032182	0.007162	0.010749	0	0	0	0	0	0	0.003575	0	0	0	0	0	0	0.00358	0	0	0	0	0
24600	488	564.5	666.5	825.5	926.5	1205	1435	1950	2855	3955	5310	6765	7675	8310	9170	9895	10630	11000	10360	9065	7660	6180	5115	4105	3255	2640	2145	1655	1320	1045	756	513.5	285.5	138.5	62.35	31.4	24.95	17.3	11	6.335	5.944559	5.361358	5.042928	4.277424	4.152313	3.287265	3.351357	2.651764	2.503125	1.902574	1.649252	1.592009	1.338084	1.045839	0.902607	0.678286	0.361428	0.175089	0.114744	0.064386	0.021454	0.014324	0.010749	0.003584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25200	2330	1392	810	423.5	610.5	761	1335	2250	4300	6640	9165	11450	12950	13950	14050	13250	12000	10195	8425	6995	5850	4925	3975	3245	2760	2145	1720	1360	1165	1020	769.5	526.5	325.5	166	73.6	41.15	27.25	19.9	12.07	9.125	6.4921	5.379205	5.461625	4.630234	4.1966	3.573374	3.417248	2.757073	2.693937	2.025056	1.778422	1.526396	1.381479	1.099289	0.92897	0.611149	0.410985	0.219343	0.134906	0.07083	0.049562	0.017728	0	0.007096	0.00354	0	0.003548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25800	6860	6155	5135	4000	3880	4065	4895	5765	7730	9815	11775	12850	13250	12750	12650	12500	11595	10195	8405	6640	5405	4390	3675	3090	2530	2035	1575	1270	1060	873	675.5	468	274	146	67.15	49.05	19	13.6	12.085	10.495	6.243816	5.472665	5.502089	4.295294	4.45461	3.577042	3.523077	3.000335	2.785248	2.109632	1.867977	1.642339	1.381032	1.224935	0.92759	0.545506	0.454474	0.28229	0.125503	0.032193	0.057211	0.021487	0.010749	0.014334	0.003576	0	0	0	0.003583	0	0	0	0	0	0	0	0	0	0	0	0	0
26400	4815	4530	3785	3245	2190	1445	1270	1665	2495	3920	5380	6340	7310	7590	7845	7960	7565	6780	5685	4570	3700	3105	2600	2260	1935	1575	1310	1085	920.5	761.5	613.5	385.5	236	128.5	45.75	32	18.95	11.35	10.35	8.39	6.256864	5.4485	5.083337	4.389333	4.190901	3.450773	3.056647	3.02718	2.607934	2.177936	1.868842	1.65539	1.286635	1.103509	0.886558	0.623553	0.46632	0.274328	0.119533	0.079494	0.057792	0.01447	0.014478	0.00724	0.003612	0.003615	0.00362	0.007227	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27000	6855	5925	4960	3930	2820	1540	1053	1185	1770	2880	4495	6015	6855	7345	7380	7255	6780	6110	4890	3830	3175	2695	2405	2120	1830	1570	1240	1013.5	895.5	755.5	605.5	390	216	121	60.95	36.15	15.5	11.2	8.855	4.23	6.074397	5.304154	4.963897	4.475492	3.949962	3.372756	3.19367	2.849165	2.743918	2.07822	1.778157	1.630847	1.304503	1.197091	0.968609	0.612055	0.347237	0.203134	0.193301	0.056096	0.024533	0.01755	0.007024	0.010537	0	0.007015	0.003512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27600	4210	4080	3425	3315	2515	1455	902.5	816	1400	2460	3780	4940	5320	5105	4640	4265	3980	3420	2815	2375	2165	2125	1985	1865	1565	1325	1090	966.5	788	686.5	481	283	151.5	87.65	31.05	25.45	15.05	9.37	11.645	10.51	6.108874	5.527823	5.256843	4.136959	4.056099	3.443279	3.334594	2.968875	2.719543	2.329202	1.908534	1.673412	1.261239	1.132365	1.02703	0.69963	0.466283	0.267088	0.115902	0.079488	0.050564	0.021703	0.010858	0.00362	0	0.003615	0	0.007227	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28200	2300	2615	2530	2315	1890	1210	881	883	1505	2685	4200	5720	6165	5845	5030	4220	3680	3235	2535	2145	1950	1905	1795	1715	1465	1220	965	852.5	718	634.5	468.5	288.5	173.5	72.8	39.6	20.5	10.87	7.13	9.03	7.02	6.164912	5.571244	5.20977	4.622041	4.524637	3.768778	3.628226	3.151914	2.754305	2.141109	1.911617	1.732925	1.46926	1.369051	0.989549	0.710518	0.385803	0.266164	0.15112	0.073622	0.056072	0.017549	0.017559	0.007025	0.003505	0	0	0.003506	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28800	2095	2500	2670	2650	1920	1495	1100	1068	1575	2500	3780	5135	5980	5920	5135	4555	4100	3695	2995	2495	2095	1990	1910	1815	1650	1445	1200	999.5	858.5	719	560.5	365	212.5	100.8	51.9	38.7	18.1	12.7	6.485	10.485	6.120773	5.835794	5.29153	4.929891	4.378178	3.984539	3.733244	3.201354	2.924014	2.452991	1.99863	1.916947	1.636794	1.376948	1.090387	0.724345	0.495265	0.326259	0.158531	0.106575	0.092789	0.03786	0.02755	0.010333	0.01031	0.00344	0	0	0.003443	0	0	0	0	0	0	0	0	0	0	0	0	0
29400	2070	2500	2395	2395	1825	1330	1160	1145	1600	2535	3995	5585	6615	6385	5430	4520	3935	3440	2745	2300	2010	1915	1865	1800	1590	1310	1080	935	815	696	512.5	308.5	159.5	88.85	39.3	24.35	15.95	12.415	13.9	11.25	5.993982	5.605348	5.332714	4.756844	4.284611	3.697591	3.506615	3.358612	2.834656	2.245876	1.771194	1.693233	1.590371	1.31254	0.961024	0.700285	0.4394	0.312911	0.150177	0.07831	0.057859	0.030678	0.020463	0.003411	0.006807	0.003406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30000	2075	2660	3080	3120	2620	2165	1480	1140	1520	2450	3990	5715	6925	6735	5535	4520	3895	3415	2705	2115	1940	1940	1930	1895	1625	1345	1085	859.5	796.5	686.5	491.5	326.5	168.5	82.05	41.85	31.9	15.6	12.4	8.435	7.73	5.967336	5.603445	5.215318	4.437373	4.170141	3.707976	3.493876	3.117374	2.77782	2.126815	1.764552	1.63107	1.430047	1.230905	0.879583	0.640146	0.401029	0.260287	0.123901	0.056789	0.036732	0.033443	0.013385	0.003347	0.010018	0	0	0	0.003346	0	0	0	0	0	0	0	0	0	0	0	0	0
30600	3165	3640	3500	3445	3045	2305	1540	1140	1455	2265	3660	5465	6810	6960	5940	4865	4195	3610	2820	2245	1965	1915	1950	1930	1685	1405	1130	893	805	708	512.5	305.5	155.5	81.4	41.75	31.35	16.6	11.1	9.78	12.55	6.158202	5.421708	5.112084	4.504911	4.322686	3.977516	3.313733	3.101089	2.844974	2.274508	1.884846	1.720008	1.399476	1.063653	1.014914	0.658785	0.43678	0.23009	0.14474	0.06188	0.048111	0.030975	0.010331	0	0	0	0	0	0	0	0.003441	0	0	0	0	0	0	0	0	0	0	0
